data;tipoCombustivel;precoMedio
"2018-07-26";"Gasolina simples 95";"1,5658 €"
"2018-07-25";"Gasolina simples 95";"1,5668 €"
"2018-07-24";"Gasolina simples 95";"1,5696 €"
"2018-07-23";"Gasolina simples 95";"1,5721 €"
"2018-07-22";"Gasolina simples 95";"1,5767 €"
"2018-07-21";"Gasolina simples 95";"1,5766 €"
"2018-07-20";"Gasolina simples 95";"1,5800 €"
"2018-07-19";"Gasolina simples 95";"1,5804 €"
"2018-07-18";"Gasolina simples 95";"1,5803 €"
"2018-07-17";"Gasolina simples 95";"1,5806 €"
"2018-07-16";"Gasolina simples 95";"1,5812 €"
"2018-07-15";"Gasolina simples 95";"1,5780 €"
"2018-07-14";"Gasolina simples 95";"1,5779 €"
"2018-07-13";"Gasolina simples 95";"1,5812 €"
"2018-07-12";"Gasolina simples 95";"1,5815 €"
"2018-07-11";"Gasolina simples 95";"1,5813 €"
"2018-07-10";"Gasolina simples 95";"1,5814 €"
"2018-07-09";"Gasolina simples 95";"1,5794 €"
"2018-07-08";"Gasolina simples 95";"1,5742 €"
"2018-07-07";"Gasolina simples 95";"1,5737 €"
"2018-07-06";"Gasolina simples 95";"1,5769 €"
"2018-07-05";"Gasolina simples 95";"1,5774 €"
"2018-07-04";"Gasolina simples 95";"1,5773 €"
"2018-07-03";"Gasolina simples 95";"1,5769 €"
"2018-07-02";"Gasolina simples 95";"1,5740 €"
"2018-07-01";"Gasolina simples 95";"1,5630 €"
"2018-06-30";"Gasolina simples 95";"1,5626 €"
"2018-06-29";"Gasolina simples 95";"1,5662 €"
"2018-06-28";"Gasolina simples 95";"1,5666 €"
"2018-06-27";"Gasolina simples 95";"1,5666 €"
"2018-06-26";"Gasolina simples 95";"1,5673 €"
"2018-06-25";"Gasolina simples 95";"1,5728 €"
"2018-06-24";"Gasolina simples 95";"1,5733 €"
"2018-06-23";"Gasolina simples 95";"1,5731 €"
"2018-06-22";"Gasolina simples 95";"1,5765 €"
"2018-06-21";"Gasolina simples 95";"1,5773 €"
"2018-06-20";"Gasolina simples 95";"1,5771 €"
"2018-06-19";"Gasolina simples 95";"1,5773 €"
"2018-06-18";"Gasolina simples 95";"1,5770 €"
"2018-06-17";"Gasolina simples 95";"1,5761 €"
"2018-06-16";"Gasolina simples 95";"1,5758 €"
"2018-06-15";"Gasolina simples 95";"1,5769 €"
"2018-06-14";"Gasolina simples 95";"1,5771 €"
"2018-06-13";"Gasolina simples 95";"1,5772 €"
"2018-06-12";"Gasolina simples 95";"1,5786 €"
"2018-06-11";"Gasolina simples 95";"1,5826 €"
"2018-06-10";"Gasolina simples 95";"1,5879 €"
"2018-06-09";"Gasolina simples 95";"1,5877 €"
"2018-06-08";"Gasolina simples 95";"1,5917 €"
"2018-06-07";"Gasolina simples 95";"1,5921 €"
"2018-06-06";"Gasolina simples 95";"1,5924 €"
"2018-06-05";"Gasolina simples 95";"1,5928 €"
"2018-06-04";"Gasolina simples 95";"1,5986 €"
"2018-06-03";"Gasolina simples 95";"1,5994 €"
"2018-06-02";"Gasolina simples 95";"1,5991 €"
"2018-06-01";"Gasolina simples 95";"1,6025 €"
"2018-05-31";"Gasolina simples 95";"1,6028 €"
"2018-05-30";"Gasolina simples 95";"1,6028 €"
"2018-05-29";"Gasolina simples 95";"1,6026 €"
"2018-05-28";"Gasolina simples 95";"1,6014 €"
"2018-05-27";"Gasolina simples 95";"1,5881 €"
"2018-05-26";"Gasolina simples 95";"1,5877 €"
"2018-05-25";"Gasolina simples 95";"1,5911 €"
"2018-05-24";"Gasolina simples 95";"1,5912 €"
"2018-05-23";"Gasolina simples 95";"1,5910 €"
"2018-05-22";"Gasolina simples 95";"1,5887 €"
"2018-05-21";"Gasolina simples 95";"1,5780 €"
"2018-05-20";"Gasolina simples 95";"1,5666 €"
"2018-05-19";"Gasolina simples 95";"1,5663 €"
"2018-05-18";"Gasolina simples 95";"1,5698 €"
"2018-05-17";"Gasolina simples 95";"1,5701 €"
"2018-05-16";"Gasolina simples 95";"1,5699 €"
"2018-05-15";"Gasolina simples 95";"1,5690 €"
"2018-05-14";"Gasolina simples 95";"1,5644 €"
"2018-05-13";"Gasolina simples 95";"1,5450 €"
"2018-05-12";"Gasolina simples 95";"1,5446 €"
"2018-05-11";"Gasolina simples 95";"1,5479 €"
"2018-05-10";"Gasolina simples 95";"1,5481 €"
"2018-05-09";"Gasolina simples 95";"1,5480 €"
"2018-05-08";"Gasolina simples 95";"1,5482 €"
"2018-05-07";"Gasolina simples 95";"1,5470 €"
"2018-05-06";"Gasolina simples 95";"1,5416 €"
"2018-05-05";"Gasolina simples 95";"1,5414 €"
"2018-05-04";"Gasolina simples 95";"1,5449 €"
"2018-05-03";"Gasolina simples 95";"1,5448 €"
"2018-05-02";"Gasolina simples 95";"1,5445 €"
"2018-05-01";"Gasolina simples 95";"1,5429 €"
"2018-04-30";"Gasolina simples 95";"1,5403 €"
"2018-04-29";"Gasolina simples 95";"1,5211 €"
"2018-04-28";"Gasolina simples 95";"1,5207 €"
"2018-04-27";"Gasolina simples 95";"1,5239 €"
"2018-04-26";"Gasolina simples 95";"1,5241 €"
"2018-04-25";"Gasolina simples 95";"1,5238 €"
"2018-04-24";"Gasolina simples 95";"1,5236 €"
"2018-04-23";"Gasolina simples 95";"1,5210 €"
"2018-04-22";"Gasolina simples 95";"1,5112 €"
"2018-04-21";"Gasolina simples 95";"1,5108 €"
"2018-04-20";"Gasolina simples 95";"1,5142 €"
"2018-04-19";"Gasolina simples 95";"1,5159 €"
"2018-04-18";"Gasolina simples 95";"1,5157 €"
"2018-04-17";"Gasolina simples 95";"1,5161 €"
"2018-04-16";"Gasolina simples 95";"1,5139 €"
"2018-04-15";"Gasolina simples 95";"1,4987 €"
"2018-04-14";"Gasolina simples 95";"1,4987 €"
"2018-04-13";"Gasolina simples 95";"1,5021 €"
"2018-04-12";"Gasolina simples 95";"1,5058 €"
"2018-04-11";"Gasolina simples 95";"1,5058 €"
"2018-04-10";"Gasolina simples 95";"1,5059 €"
"2018-04-09";"Gasolina simples 95";"1,5086 €"
"2018-04-08";"Gasolina simples 95";"1,5070 €"
"2018-04-07";"Gasolina simples 95";"1,5069 €"
"2018-04-06";"Gasolina simples 95";"1,5102 €"
"2018-04-05";"Gasolina simples 95";"1,5106 €"
"2018-04-04";"Gasolina simples 95";"1,5102 €"
"2018-04-03";"Gasolina simples 95";"1,5084 €"
"2018-04-02";"Gasolina simples 95";"1,5048 €"
"2018-04-01";"Gasolina simples 95";"1,4925 €"
"2018-03-31";"Gasolina simples 95";"1,4916 €"
"2018-03-30";"Gasolina simples 95";"1,4950 €"
"2018-03-29";"Gasolina simples 95";"1,4957 €"
"2018-03-28";"Gasolina simples 95";"1,4954 €"
"2018-03-27";"Gasolina simples 95";"1,4948 €"
"2018-03-26";"Gasolina simples 95";"1,4905 €"
"2018-03-25";"Gasolina simples 95";"1,4586 €"
"2018-03-24";"Gasolina simples 95";"1,4579 €"
"2018-03-23";"Gasolina simples 95";"1,4613 €"
"2018-03-22";"Gasolina simples 95";"1,4616 €"
"2018-03-21";"Gasolina simples 95";"1,4615 €"
"2018-03-20";"Gasolina simples 95";"1,4609 €"
"2018-03-19";"Gasolina simples 95";"1,4567 €"
"2018-03-18";"Gasolina simples 95";"1,4443 €"
"2018-03-17";"Gasolina simples 95";"1,4441 €"
"2018-03-16";"Gasolina simples 95";"1,4484 €"
"2018-03-15";"Gasolina simples 95";"1,4488 €"
"2018-03-14";"Gasolina simples 95";"1,4489 €"
"2018-03-13";"Gasolina simples 95";"1,4511 €"
"2018-03-12";"Gasolina simples 95";"1,4596 €"
"2018-03-11";"Gasolina simples 95";"1,4613 €"
"2018-03-10";"Gasolina simples 95";"1,4612 €"
"2018-03-09";"Gasolina simples 95";"1,4650 €"
"2018-03-08";"Gasolina simples 95";"1,4654 €"
"2018-03-07";"Gasolina simples 95";"1,4652 €"
"2018-03-06";"Gasolina simples 95";"1,4654 €"
"2018-03-05";"Gasolina simples 95";"1,4630 €"
"2018-03-04";"Gasolina simples 95";"1,4599 €"
"2018-03-03";"Gasolina simples 95";"1,4596 €"
"2018-03-02";"Gasolina simples 95";"1,4635 €"
"2018-03-01";"Gasolina simples 95";"1,4672 €"
"2018-02-28";"Gasolina simples 95";"1,4673 €"
"2018-02-27";"Gasolina simples 95";"1,4674 €"
"2018-02-26";"Gasolina simples 95";"1,4657 €"
"2018-02-25";"Gasolina simples 95";"1,4555 €"
"2018-02-24";"Gasolina simples 95";"1,4553 €"
"2018-02-23";"Gasolina simples 95";"1,4596 €"
"2018-02-22";"Gasolina simples 95";"1,4601 €"
"2018-02-21";"Gasolina simples 95";"1,4625 €"
"2018-02-20";"Gasolina simples 95";"1,4648 €"
"2018-02-19";"Gasolina simples 95";"1,4856 €"
"2018-02-18";"Gasolina simples 95";"1,4943 €"
"2018-02-17";"Gasolina simples 95";"1,4946 €"
"2018-02-16";"Gasolina simples 95";"1,4981 €"
"2018-02-15";"Gasolina simples 95";"1,4986 €"
"2018-02-14";"Gasolina simples 95";"1,5007 €"
"2018-02-13";"Gasolina simples 95";"1,5025 €"
"2018-02-12";"Gasolina simples 95";"1,5049 €"
"2018-02-11";"Gasolina simples 95";"1,5099 €"
"2018-02-10";"Gasolina simples 95";"1,5099 €"
"2018-02-09";"Gasolina simples 95";"1,5136 €"
"2018-02-08";"Gasolina simples 95";"1,5140 €"
"2018-02-07";"Gasolina simples 95";"1,5140 €"
"2018-02-06";"Gasolina simples 95";"1,5149 €"
"2018-02-05";"Gasolina simples 95";"1,5162 €"
"2018-02-04";"Gasolina simples 95";"1,5117 €"
"2018-02-03";"Gasolina simples 95";"1,5116 €"
"2018-02-02";"Gasolina simples 95";"1,5149 €"
"2018-02-01";"Gasolina simples 95";"1,5188 €"
"2018-01-31";"Gasolina simples 95";"1,5160 €"
"2018-01-30";"Gasolina simples 95";"1,5190 €"
"2018-01-29";"Gasolina simples 95";"1,5171 €"
"2018-01-28";"Gasolina simples 95";"1,5061 €"
"2018-01-27";"Gasolina simples 95";"1,5055 €"
"2018-01-26";"Gasolina simples 95";"1,5087 €"
"2018-01-25";"Gasolina simples 95";"1,5116 €"
"2018-01-24";"Gasolina simples 95";"1,5115 €"
"2018-01-23";"Gasolina simples 95";"1,5127 €"
"2018-01-22";"Gasolina simples 95";"1,5173 €"
"2018-01-21";"Gasolina simples 95";"1,5250 €"
"2018-01-20";"Gasolina simples 95";"1,5218 €"
"2018-01-19";"Gasolina simples 95";"1,5255 €"
"2018-01-18";"Gasolina simples 95";"1,5332 €"
"2018-01-17";"Gasolina simples 95";"1,5341 €"
"2018-01-16";"Gasolina simples 95";"1,5343 €"
"2018-01-15";"Gasolina simples 95";"1,5335 €"
"2018-01-14";"Gasolina simples 95";"1,5187 €"
"2018-01-13";"Gasolina simples 95";"1,5184 €"
"2018-01-12";"Gasolina simples 95";"1,5225 €"
"2018-01-11";"Gasolina simples 95";"1,5227 €"
"2018-01-10";"Gasolina simples 95";"1,5225 €"
"2018-01-09";"Gasolina simples 95";"1,5228 €"
"2018-01-08";"Gasolina simples 95";"1,5227 €"
"2018-01-07";"Gasolina simples 95";"1,5186 €"
"2018-01-06";"Gasolina simples 95";"1,5185 €"
"2018-01-05";"Gasolina simples 95";"1,5226 €"
"2018-01-04";"Gasolina simples 95";"1,5228 €"
"2018-01-03";"Gasolina simples 95";"1,5220 €"
"2018-01-02";"Gasolina simples 95";"1,5171 €"
"2018-01-01";"Gasolina simples 95";"1,5095 €"
"2017-12-31";"Gasolina simples 95";"1,4855 €"
"2017-12-30";"Gasolina simples 95";"1,4852 €"
"2017-12-29";"Gasolina simples 95";"1,4893 €"
"2017-12-28";"Gasolina simples 95";"1,4896 €"
"2017-12-27";"Gasolina simples 95";"1,4891 €"
"2017-12-26";"Gasolina simples 95";"1,4888 €"
"2017-12-25";"Gasolina simples 95";"1,4850 €"
"2017-12-24";"Gasolina simples 95";"1,4799 €"
"2017-12-23";"Gasolina simples 95";"1,4796 €"
"2017-12-22";"Gasolina simples 95";"1,4843 €"
"2017-12-21";"Gasolina simples 95";"1,4844 €"
"2017-12-20";"Gasolina simples 95";"1,4842 €"
"2017-12-19";"Gasolina simples 95";"1,4839 €"
"2017-12-18";"Gasolina simples 95";"1,4817 €"
"2017-12-17";"Gasolina simples 95";"1,4721 €"
"2017-12-16";"Gasolina simples 95";"1,4721 €"
"2017-12-15";"Gasolina simples 95";"1,4765 €"
"2017-12-14";"Gasolina simples 95";"1,4769 €"
"2017-12-13";"Gasolina simples 95";"1,4770 €"
"2017-12-12";"Gasolina simples 95";"1,4778 €"
"2017-12-11";"Gasolina simples 95";"1,4849 €"
"2017-12-10";"Gasolina simples 95";"1,4852 €"
"2017-12-09";"Gasolina simples 95";"1,4851 €"
"2017-12-08";"Gasolina simples 95";"1,4891 €"
"2017-12-07";"Gasolina simples 95";"1,4895 €"
"2017-12-06";"Gasolina simples 95";"1,4893 €"
"2017-12-05";"Gasolina simples 95";"1,4896 €"
"2017-12-04";"Gasolina simples 95";"1,4896 €"
"2017-12-03";"Gasolina simples 95";"1,4852 €"
"2017-12-02";"Gasolina simples 95";"1,4851 €"
"2017-12-01";"Gasolina simples 95";"1,4892 €"
"2017-11-30";"Gasolina simples 95";"1,4898 €"
"2017-11-29";"Gasolina simples 95";"1,4897 €"
"2017-11-28";"Gasolina simples 95";"1,4900 €"
"2017-11-27";"Gasolina simples 95";"1,4930 €"
"2017-11-26";"Gasolina simples 95";"1,4904 €"
"2017-11-25";"Gasolina simples 95";"1,4903 €"
"2017-11-24";"Gasolina simples 95";"1,4946 €"
"2017-11-23";"Gasolina simples 95";"1,4950 €"
"2017-11-22";"Gasolina simples 95";"1,4952 €"
"2017-11-21";"Gasolina simples 95";"1,4958 €"
"2017-11-20";"Gasolina simples 95";"1,5030 €"
"2017-11-19";"Gasolina simples 95";"1,5131 €"
"2017-11-18";"Gasolina simples 95";"1,5134 €"
"2017-11-17";"Gasolina simples 95";"1,5175 €"
"2017-11-16";"Gasolina simples 95";"1,5176 €"
"2017-11-15";"Gasolina simples 95";"1,5167 €"
"2017-11-14";"Gasolina simples 95";"1,5163 €"
"2017-11-13";"Gasolina simples 95";"1,5110 €"
"2017-11-12";"Gasolina simples 95";"1,4838 €"
"2017-11-11";"Gasolina simples 95";"1,4831 €"
"2017-11-10";"Gasolina simples 95";"1,4874 €"
"2017-11-09";"Gasolina simples 95";"1,4873 €"
"2017-11-08";"Gasolina simples 95";"1,4869 €"
"2017-11-07";"Gasolina simples 95";"1,4861 €"
"2017-11-06";"Gasolina simples 95";"1,4809 €"
"2017-11-05";"Gasolina simples 95";"1,4561 €"
"2017-11-04";"Gasolina simples 95";"1,4555 €"
"2017-11-03";"Gasolina simples 95";"1,4596 €"
"2017-11-02";"Gasolina simples 95";"1,4597 €"
"2017-11-01";"Gasolina simples 95";"1,4594 €"
"2017-10-31";"Gasolina simples 95";"1,4592 €"
"2017-10-30";"Gasolina simples 95";"1,4553 €"
"2017-10-29";"Gasolina simples 95";"1,4431 €"
"2017-10-28";"Gasolina simples 95";"1,4429 €"
"2017-10-27";"Gasolina simples 95";"1,4471 €"
"2017-10-26";"Gasolina simples 95";"1,4475 €"
"2017-10-25";"Gasolina simples 95";"1,4476 €"
"2017-10-24";"Gasolina simples 95";"1,4471 €"
"2017-10-23";"Gasolina simples 95";"1,4472 €"
"2017-10-22";"Gasolina simples 95";"1,4417 €"
"2017-10-21";"Gasolina simples 95";"1,4417 €"
"2017-10-20";"Gasolina simples 95";"1,4457 €"
"2017-10-19";"Gasolina simples 95";"1,4462 €"
"2017-10-18";"Gasolina simples 95";"1,4462 €"
"2017-10-17";"Gasolina simples 95";"1,4476 €"
"2017-10-16";"Gasolina simples 95";"1,4464 €"
"2017-10-15";"Gasolina simples 95";"1,4407 €"
"2017-10-14";"Gasolina simples 95";"1,4408 €"
"2017-10-13";"Gasolina simples 95";"1,4450 €"
"2017-10-12";"Gasolina simples 95";"1,4454 €"
"2017-10-11";"Gasolina simples 95";"1,4454 €"
"2017-10-10";"Gasolina simples 95";"1,4456 €"
"2017-10-09";"Gasolina simples 95";"1,4457 €"
"2017-10-08";"Gasolina simples 95";"1,4474 €"
"2017-10-07";"Gasolina simples 95";"1,4474 €"
"2017-10-06";"Gasolina simples 95";"1,4514 €"
"2017-10-05";"Gasolina simples 95";"1,4517 €"
"2017-10-04";"Gasolina simples 95";"1,4516 €"
"2017-10-03";"Gasolina simples 95";"1,4520 €"
"2017-10-02";"Gasolina simples 95";"1,4520 €"
"2017-10-01";"Gasolina simples 95";"1,4494 €"
"2017-09-30";"Gasolina simples 95";"1,4492 €"
"2017-09-29";"Gasolina simples 95";"1,4532 €"
"2017-09-28";"Gasolina simples 95";"1,4535 €"
"2017-09-27";"Gasolina simples 95";"1,4534 €"
"2017-09-26";"Gasolina simples 95";"1,4545 €"
"2017-09-25";"Gasolina simples 95";"1,4579 €"
"2017-09-24";"Gasolina simples 95";"1,4586 €"
"2017-09-23";"Gasolina simples 95";"1,4586 €"
"2017-09-22";"Gasolina simples 95";"1,4627 €"
"2017-09-21";"Gasolina simples 95";"1,4632 €"
"2017-09-20";"Gasolina simples 95";"1,4630 €"
"2017-09-19";"Gasolina simples 95";"1,4635 €"
"2017-09-18";"Gasolina simples 95";"1,4615 €"
"2017-09-17";"Gasolina simples 95";"1,4623 €"
"2017-09-16";"Gasolina simples 95";"1,4625 €"
"2017-09-15";"Gasolina simples 95";"1,4668 €"
"2017-09-14";"Gasolina simples 95";"1,4670 €"
"2017-09-13";"Gasolina simples 95";"1,4669 €"
"2017-09-12";"Gasolina simples 95";"1,4669 €"
"2017-09-11";"Gasolina simples 95";"1,4705 €"
"2017-09-10";"Gasolina simples 95";"1,4632 €"
"2017-09-09";"Gasolina simples 95";"1,4629 €"
"2017-09-08";"Gasolina simples 95";"1,4606 €"
"2017-09-07";"Gasolina simples 95";"1,4651 €"
"2017-09-06";"Gasolina simples 95";"1,4646 €"
"2017-09-05";"Gasolina simples 95";"1,4638 €"
"2017-09-04";"Gasolina simples 95";"1,4576 €"
"2017-09-03";"Gasolina simples 95";"1,4339 €"
"2017-09-02";"Gasolina simples 95";"1,4330 €"
"2017-09-01";"Gasolina simples 95";"1,4363 €"
"2017-08-31";"Gasolina simples 95";"1,4364 €"
"2017-08-30";"Gasolina simples 95";"1,4363 €"
"2017-08-29";"Gasolina simples 95";"1,4366 €"
"2017-08-28";"Gasolina simples 95";"1,4347 €"
"2017-08-27";"Gasolina simples 95";"1,4300 €"
"2017-08-26";"Gasolina simples 95";"1,4298 €"
"2017-08-25";"Gasolina simples 95";"1,4312 €"
"2017-08-24";"Gasolina simples 95";"1,4332 €"
"2017-08-23";"Gasolina simples 95";"1,4332 €"
"2017-08-22";"Gasolina simples 95";"1,4334 €"
"2017-08-21";"Gasolina simples 95";"1,4364 €"
"2017-08-20";"Gasolina simples 95";"1,4362 €"
"2017-08-19";"Gasolina simples 95";"1,4359 €"
"2017-08-18";"Gasolina simples 95";"1,4374 €"
"2017-08-17";"Gasolina simples 95";"1,4376 €"
"2017-08-16";"Gasolina simples 95";"1,4375 €"
"2017-08-15";"Gasolina simples 95";"1,4377 €"
"2017-08-14";"Gasolina simples 95";"1,4375 €"
"2017-08-13";"Gasolina simples 95";"1,4329 €"
"2017-08-12";"Gasolina simples 95";"1,4328 €"
"2017-08-11";"Gasolina simples 95";"1,4369 €"
"2017-08-10";"Gasolina simples 95";"1,4369 €"
"2017-08-09";"Gasolina simples 95";"1,4367 €"
"2017-08-08";"Gasolina simples 95";"1,4370 €"
"2017-08-07";"Gasolina simples 95";"1,4321 €"
"2017-08-06";"Gasolina simples 95";"1,4206 €"
"2017-08-05";"Gasolina simples 95";"1,4204 €"
"2017-08-04";"Gasolina simples 95";"1,4254 €"
"2017-08-03";"Gasolina simples 95";"1,4257 €"
"2017-08-02";"Gasolina simples 95";"1,4255 €"
"2017-08-01";"Gasolina simples 95";"1,4256 €"
"2017-07-31";"Gasolina simples 95";"1,4240 €"
"2017-07-30";"Gasolina simples 95";"1,4197 €"
"2017-07-29";"Gasolina simples 95";"1,4196 €"
"2017-07-28";"Gasolina simples 95";"1,4237 €"
"2017-07-27";"Gasolina simples 95";"1,4240 €"
"2017-07-26";"Gasolina simples 95";"1,4239 €"
"2017-07-25";"Gasolina simples 95";"1,4243 €"
"2017-07-24";"Gasolina simples 95";"1,4248 €"
"2017-07-23";"Gasolina simples 95";"1,4158 €"
"2017-07-22";"Gasolina simples 95";"1,4155 €"
"2017-07-21";"Gasolina simples 95";"1,4195 €"
"2017-07-20";"Gasolina simples 95";"1,4199 €"
"2017-07-19";"Gasolina simples 95";"1,4198 €"
"2017-07-18";"Gasolina simples 95";"1,4201 €"
"2017-07-17";"Gasolina simples 95";"1,4209 €"
"2017-07-16";"Gasolina simples 95";"1,4174 €"
"2017-07-15";"Gasolina simples 95";"1,4172 €"
"2017-07-14";"Gasolina simples 95";"1,4214 €"
"2017-07-13";"Gasolina simples 95";"1,4218 €"
"2017-07-12";"Gasolina simples 95";"1,4217 €"
"2017-07-11";"Gasolina simples 95";"1,4218 €"
"2017-07-10";"Gasolina simples 95";"1,4201 €"
"2017-07-09";"Gasolina simples 95";"1,4090 €"
"2017-07-08";"Gasolina simples 95";"1,4086 €"
"2017-07-07";"Gasolina simples 95";"1,4132 €"
"2017-07-06";"Gasolina simples 95";"1,4135 €"
"2017-07-05";"Gasolina simples 95";"1,4134 €"
"2017-07-04";"Gasolina simples 95";"1,4140 €"
"2017-07-03";"Gasolina simples 95";"1,4136 €"
"2017-07-02";"Gasolina simples 95";"1,4094 €"
"2017-07-01";"Gasolina simples 95";"1,4093 €"
"2017-06-30";"Gasolina simples 95";"1,4135 €"
"2017-06-29";"Gasolina simples 95";"1,4144 €"
"2017-06-28";"Gasolina simples 95";"1,4145 €"
"2017-06-27";"Gasolina simples 95";"1,4151 €"
"2017-06-26";"Gasolina simples 95";"1,4196 €"
"2017-06-25";"Gasolina simples 95";"1,4173 €"
"2017-06-24";"Gasolina simples 95";"1,4173 €"
"2017-06-23";"Gasolina simples 95";"1,4214 €"
"2017-06-22";"Gasolina simples 95";"1,4218 €"
"2017-06-21";"Gasolina simples 95";"1,4218 €"
"2017-06-20";"Gasolina simples 95";"1,4223 €"
"2017-06-19";"Gasolina simples 95";"1,4275 €"
"2017-06-18";"Gasolina simples 95";"1,4297 €"
"2017-06-17";"Gasolina simples 95";"1,4299 €"
"2017-06-16";"Gasolina simples 95";"1,4341 €"
"2017-06-15";"Gasolina simples 95";"1,4356 €"
"2017-06-14";"Gasolina simples 95";"1,4357 €"
"2017-06-13";"Gasolina simples 95";"1,4363 €"
"2017-06-12";"Gasolina simples 95";"1,4372 €"
"2017-06-11";"Gasolina simples 95";"1,4415 €"
"2017-06-10";"Gasolina simples 95";"1,4415 €"
"2017-06-09";"Gasolina simples 95";"1,4456 €"
"2017-06-08";"Gasolina simples 95";"1,4460 €"
"2017-06-07";"Gasolina simples 95";"1,4461 €"
"2017-06-06";"Gasolina simples 95";"1,4468 €"
"2017-06-05";"Gasolina simples 95";"1,4528 €"
"2017-06-04";"Gasolina simples 95";"1,4499 €"
"2017-06-03";"Gasolina simples 95";"1,4498 €"
"2017-06-02";"Gasolina simples 95";"1,4538 €"
"2017-06-01";"Gasolina simples 95";"1,4542 €"
"2017-05-31";"Gasolina simples 95";"1,4544 €"
"2017-05-30";"Gasolina simples 95";"1,4545 €"
"2017-05-29";"Gasolina simples 95";"1,4542 €"
"2017-05-28";"Gasolina simples 95";"1,4494 €"
"2017-05-27";"Gasolina simples 95";"1,4494 €"
"2017-05-26";"Gasolina simples 95";"1,4534 €"
"2017-05-25";"Gasolina simples 95";"1,4532 €"
"2017-05-24";"Gasolina simples 95";"1,4530 €"
"2017-05-23";"Gasolina simples 95";"1,4529 €"
"2017-05-22";"Gasolina simples 95";"1,4492 €"
"2017-05-21";"Gasolina simples 95";"1,4384 €"
"2017-05-20";"Gasolina simples 95";"1,4382 €"
"2017-05-19";"Gasolina simples 95";"1,4424 €"
"2017-05-18";"Gasolina simples 95";"1,4426 €"
"2017-05-17";"Gasolina simples 95";"1,4425 €"
"2017-05-16";"Gasolina simples 95";"1,4425 €"
"2017-05-15";"Gasolina simples 95";"1,4357 €"
"2017-05-14";"Gasolina simples 95";"1,4296 €"
